OrderID,Date,CustomerID,Product,Category,Quantity,UnitPrice
ORD-039036,2023-02-24,CUST-3213,Water Bottle,Sports,8,142.76
ORD-039037,2023-09-08,CUST-3502,Puzzle,Toys,10,59.63
ORD-039038,2022-03-17,CUST-0717,Smartphone,Electronics,10,1431.72
ORD-039039,2023-08-12,CUST-3981,Vacuum Cleaner,Home & Garden,1,285.09
ORD-039040,2023-06-11,CUST-2622,Puzzle,Toys,6,27.59
ORD-039041,2023-09-20,CUST-1095,Monitor,Electronics,4,101.08
ORD-039042,2022-05-16,CUST-0790,Hat,Clothing,2,93.01
ORD-039043,2023-03-13,CUST-2763,Lego Set,Toys,5,68.68
ORD-039044,2022-01-29,CUST-4602,Headphones,Electronics,1,417.98
ORD-039045,2022-07-13,CUST-0689,Dumbbells,Sports,2,30.11
ORD-039046,2022-11-26,CUST-0618,Puzzle,Toys,2,15.81
ORD-039047,2022-05-02,CUST-0222,Blender,Home & Garden,1,27.23
ORD-039048,2023-05-01,CUST-3664,Blender,Home & Garden,10,260.86
ORD-039049,2022-12-13,CUST-4042,Hat,Clothing,2,34.27
ORD-039050,2022-08-25,CUST-3826,Dumbbells,Sports,6,83.15
ORD-039051,2022-01-01,CUST-0676,Tablet,Electronics,5,378.12
ORD-039052,2022-12-05,CUST-0035,Dumbbells,Sports,2,109.46
ORD-039053,2022-01-04,CUST-1390,Tablet,Electronics,2,
ORD-039054,2022-08-22,CUST-0508,T-Shirt,Clothing,6,91.55
ORD-039055,2023-08-28,CUST-0568,Sneakers,Clothing,10,70.22
ORD-039056,2022-04-03,CUST-0075,Doll,Toys,10,72.31
ORD-039057,2022-07-08,CUST-1216,Tablet,Electronics,-1,1247.68
ORD-039058,2023-01-16,CUST-2134,Coffee Maker,Home & Garden,1,93.96
ORD-039059,2022-09-28,CUST-2371,Smartphone,Electronics,7,85.16
ORD-039060,2023-10-12,CUST-2408,Tablet,Electronics,1,317.47
ORD-039061,2023-08-21,CUST-1496,Vacuum Cleaner,Home & Garden,1,212.27
ORD-039062,2023-11-30,CUST-0424,Laptop,Electronics,4,657.86
ORD-039063,2022-11-05,CUST-2696,Lego Set,Toys,2,41.23
ORD-039064,2023-03-26,CUST-0120,Jeans,Clothing,10,83.33
ORD-039065,2023-11-05,CUST-2628,Laptop,Electronics,10,956.87
ORD-039066,2022-04-07,CUST-3510,Laptop,Electronics,2,1062.54
ORD-039067,2023-12-16,CUST-3031,Action Figure,Toys,4,76.24
ORD-039068,2022-10-14,CUST-0430,Plant Pot,Home & Garden,7,267.73
ORD-039069,2023-12-25,CUST-0296,Headphones,Electronics,4,380.59
ORD-039070,2022-12-15,CUST-3284,Lamp,Home & Garden,9,168.38
ORD-039071,2023-03-30,CUST-1809,Sneakers,Clothing,10,113.56
ORD-039072,2022-08-03,CUST-3557,Blender,Home & Garden,3,28.61
ORD-039073,2022-06-09,CUST-0631,Water Bottle,Sports,1,69.44
ORD-039074,2023-02-18,CUST-1739,Basketball,Sports,4,94.27
ORD-039075,2023-07-02,CUST-0563,Action Figure,Toys,8,27.73
ORD-039076,2022-02-24,CUST-2854,Hat,Clothing,1,46.17
ORD-039077,2022-01-31,CUST-1289,Hat,Clothing,2,89.43
ORD-039078,2022-08-15,CUST-1992,Board Game,Toys,3,50.39
ORD-039079,2022-02-01,CUST-4980,Blender,Home & Garden,2,175.24
ORD-039080,2022-12-12,CUST-2297,Vacuum Cleaner,Home & Garden,10,61.8
ORD-039081,2022-01-21,CUST-0262,Sneakers,Clothing,3,89.41
ORD-039082,2022-12-24,CUST-2199,Action Figure,Toys,3,27.05
ORD-039083,2022-03-15,CUST-2854,Coffee Maker,Home & Garden,8,172.19
ORD-039084,2022-08-06,,Basketball,Sports,9,79.11
ORD-039085,2022-01-15,CUST-3632,Sneakers,Clothing,10,97.47
ORD-039086,2022-11-27,CUST-0856,Tennis Racket,Sports,1,63.48
ORD-039087,2022-11-16,CUST-3022,Headphones,Electronics,1,1385.73
ORD-039088,2022-12-19,CUST-4528,Vacuum Cleaner,Home & Garden,7,298.51
ORD-039089,2022-06-30,CUST-2735,Smartphone,Electronics,4,1135.91
ORD-039090,2023-11-11,CUST-3127,Yoga Mat,Sports,9,115.9
ORD-039091,2023-09-24,CUST-1022,Basketball,Sports,4,98.24
ORD-039092,2022-04-28,CUST-4960,Sneakers,Clothing,6,111.91
ORD-039093,2023-03-06,CUST-4484,Smartphone,Electronics,1,1128.58
ORD-039094,2022-09-19,CUST-3958,Doll,Toys,9,72.0
ORD-039095,2022-05-13,CUST-3533,Blender,Home & Garden,9,180.44
ORD-039096,2023-11-27,CUST-4149,Puzzle,Toys,3,53.44
ORD-039097,2023-05-14,CUST-4783,Headphones,Electronics,8,466.49
ORD-039098,2023-11-24,CUST-4378,Board Game,Toys,4,26.41
ORD-039099,2023-05-17,CUST-3905,Board Game,Toys,3,24.55
ORD-039100,2022-03-16,CUST-4502,Coffee Maker,Home & Garden,4,37.49
ORD-039101,2023-04-02,CUST-0647,Headphones,Electronics,1,1129.85
ORD-039102,2022-05-01,CUST-4572,Yoga Mat,Sports,4,81.3
ORD-039103,2023-09-14,CUST-0097,Laptop,Electronics,1,753.26
ORD-039104,2023-05-02,CUST-3595,Action Figure,Toys,4,26.29
ORD-039105,2022-09-01,CUST-4297,Dumbbells,Sports,2,32.56
ORD-039106,2022-09-29,CUST-2801,Tennis Racket,Sports,7,122.34
ORD-039107,2022-09-06,CUST-2326,Laptop,Electronics,3,545.23
ORD-039108,2022-03-31,CUST-2811,Tennis Racket,Sports,6,82.32
ORD-039109,2023-03-01,CUST-1458,Headphones,Electronics,7,1321.45
ORD-039110,2022-09-04,CUST-4336,Jeans,Clothing,9,106.98
ORD-039111,2022-08-14,CUST-1481,Laptop,Electronics,4,762.36
ORD-039112,2022-07-22,CUST-0236,Puzzle,Toys,3,26.68
ORD-039113,2022-12-28,CUST-2914,Hat,Clothing,1,102.13
ORD-039114,2022-09-23,CUST-3575,Lamp,Home & Garden,1,94.48
ORD-039115,2023-02-28,CUST-4187,Doll,Toys,9,75.05
ORD-039116,2022-08-03,CUST-4510,Yoga Mat,Sports,8,96.94
ORD-039117,2023-06-07,CUST-3748,Doll,Toys,6,70.03
ORD-039118,2022-10-11,CUST-1237,Action Figure,Toys,10,17.8
ORD-039119,2022-05-16,CUST-0391,Doll,Toys,9,77.49
ORD-039120,2023-05-08,CUST-3051,Puzzle,Toys,5,26.26
ORD-039121,2023-11-24,CUST-3266,Lamp,Home & Garden,4,89.86
ORD-039122,2023-02-26,CUST-0655,Dumbbells,Sports,9,32.19
ORD-039123,2023-11-18,CUST-1002,Basketball,Sports,8,96.21
ORD-039124,2022-12-03,CUST-0343,Tablet,Electronics,7,871.71
ORD-039125,2022-06-27,CUST-2931,Coffee Maker,Home & Garden,8,142.09
ORD-039126,2023-10-30,CUST-0762,Headphones,Electronics,4,1442.52
ORD-039127,2023-09-06,CUST-2385,Jacket,Clothing,9,42.16
ORD-039128,2022-03-05,CUST-1895,Dumbbells,Sports,1,72.02
ORD-039129,2022-10-28,CUST-0694,Lamp,Home & Garden,9,
ORD-039130,2023-12-10,CUST-4474,Smartphone,Electronics,1,1063.74
ORD-039131,2022-06-18,CUST-4522,Blender,Home & Garden,2,259.56
ORD-039132,2023-11-13,CUST-2343,Laptop,Electronics,10,496.48
ORD-039133,2022-07-04,CUST-0848,Puzzle,Toys,1,74.55
ORD-039134,2023-03-20,CUST-4196,Laptop,Electronics,7,447.31
ORD-039135,2023-07-30,CUST-4741,Action Figure,Toys,9,22.98
ORD-039136,2022-08-02,CUST-4872,Tablet,Electronics,9,379.14
ORD-039137,2022-04-13,CUST-2910,Coffee Maker,Home & Garden,1,228.31
ORD-039138,2022-04-30,,Tennis Racket,Sports,6,73.78
ORD-039139,2023-10-02,CUST-2824,Monitor,Electronics,4,1052.99
ORD-039140,2023-04-18,CUST-0316,Yoga Mat,Sports,4,29.99
ORD-039141,2023-10-30,CUST-0232,Yoga Mat,Sports,3,70.43
ORD-039142,2022-06-07,CUST-4583,Laptop,Electronics,7,861.79
ORD-039143,2022-11-03,CUST-1586,Smartphone,Electronics,3,1236.1
ORD-039144,2022-03-22,CUST-0723,Yoga Mat,Sports,7,124.9
ORD-039145,2023-02-11,CUST-4535,Lamp,Home & Garden,6,23.83
ORD-039146,2022-11-20,CUST-2947,Action Figure,Toys,6,29.61
ORD-039147,2022-04-02,CUST-3189,Sneakers,Clothing,5,61.46
ORD-039148,2022-02-19,CUST-2254,Sneakers,Clothing,5,27.99
ORD-039149,2023-06-26,CUST-2059,Hat,Clothing,3,103.14
ORD-039150,2022-07-11,CUST-4325,Water Bottle,Sports,2,112.57
ORD-039151,2023-06-09,CUST-1142,Jacket,Clothing,10,37.9
ORD-039152,2023-10-20,CUST-1589,Lamp,Home & Garden,3,141.21
ORD-039153,2023-02-07,CUST-4317,Hat,Clothing,7,56.5
ORD-039154,2023-11-26,CUST-3711,Vacuum Cleaner,Home & Garden,2,139.99
ORD-039155,2023-11-18,CUST-2451,Vacuum Cleaner,Home & Garden,5,67.72
ORD-039156,2023-08-11,CUST-3541,Dumbbells,Sports,8,76.86
ORD-039157,2022-01-03,CUST-4640,Sneakers,Clothing,7,42.16
ORD-039158,2022-01-11,CUST-4171,Jeans,Clothing,8,34.33
ORD-039159,2023-01-07,CUST-3008,Jacket,Clothing,6,104.89
ORD-039160,2023-07-30,CUST-4597,Basketball,Sports,1,113.15
ORD-039161,2023-11-15,CUST-2933,Sneakers,Clothing,8,56.13
ORD-039162,2023-07-14,CUST-4469,Board Game,Toys,9,29.62
ORD-039163,2023-08-18,CUST-2807,Sneakers,Clothing,9,16.94
ORD-039164,2023-08-25,CUST-1461,Laptop,Electronics,6,821.65
ORD-039165,2023-02-26,CUST-0489,Tennis Racket,Sports,9,63.68
ORD-039166,2022-02-16,CUST-0844,Smartphone,Electronics,10,817.95
ORD-039167,2022-10-09,CUST-1001,Action Figure,Toys,3,17.89
ORD-039168,2023-09-21,CUST-1297,Basketball,Sports,10,94.76
ORD-039169,2023-05-28,CUST-1920,Hat,Clothing,10,18.06
ORD-039170,2022-09-22,CUST-2229,Blender,Home & Garden,2,115.97
ORD-039171,2023-06-24,CUST-2471,Water Bottle,Sports,9,107.86
ORD-039172,2023-09-02,CUST-0464,Blender,Home & Garden,2,124.14
ORD-039173,2023-02-13,CUST-3343,Lego Set,Toys,3,21.79
ORD-039174,2022-01-04,CUST-4787,Coffee Maker,Home & Garden,7,273.52
ORD-039175,2023-05-21,CUST-0913,Puzzle,Toys,1,62.73
ORD-039176,2023-04-05,CUST-0736,Jeans,Clothing,3,61.28
ORD-039177,2023-04-28,CUST-4215,Jeans,Clothing,5,88.52
ORD-039178,2022-01-08,CUST-1603,Dumbbells,Sports,6,97.66
ORD-039179,2022-01-06,CUST-0304,Laptop,Electronics,6,805.38
ORD-039180,2022-04-24,CUST-4181,Monitor,Electronics,8,105.14
ORD-039181,2023-11-07,CUST-0350,Monitor,Electronics,6,1221.8
ORD-039182,2022-10-14,CUST-2794,Coffee Maker,Home & Garden,2,27.81
ORD-039183,2023-06-19,CUST-2427,Vacuum Cleaner,Home & Garden,4,
ORD-039184,2022-11-19,CUST-2135,Tennis Racket,Sports,1,57.45
ORD-039185,2022-10-13,CUST-0138,Dumbbells,Sports,9,34.86
ORD-039186,2023-06-11,CUST-1601,Plant Pot,Home & Garden,6,183.64
ORD-039187,2022-04-19,CUST-2168,Action Figure,Toys,9,66.08
ORD-039188,2023-02-09,CUST-4577,Plant Pot,Home & Garden,5,36.4
ORD-039189,2023-10-21,CUST-4463,Jacket,Clothing,7,45.54
ORD-039190,2023-05-28,CUST-2863,Basketball,Sports,3,13.52
ORD-039191,2022-01-15,CUST-2409,Lamp,Home & Garden,1,124.99
ORD-039192,2022-11-27,CUST-1652,Coffee Maker,Home & Garden,9,43.84
ORD-039193,2023-01-03,CUST-2655,Action Figure,Toys,4,49.38
ORD-039194,2023-01-28,CUST-3637,Lego Set,Toys,3,45.66
ORD-039195,2023-03-21,CUST-2911,Water Bottle,Sports,8,17.47
ORD-039196,2022-05-14,CUST-0562,Water Bottle,Sports,9,105.27
ORD-039197,2022-02-25,CUST-2671,Headphones,Electronics,8,1019.17
ORD-039198,2022-02-27,CUST-4465,Jeans,Clothing,5,30.11
ORD-039199,2023-09-22,CUST-1289,Lamp,Home & Garden,9,281.25
ORD-039200,2022-06-22,CUST-3332,Hat,Clothing,3,90.87
ORD-039201,2022-05-14,CUST-4297,Monitor,Electronics,4,100.98
ORD-039202,2022-06-22,CUST-1418,Sneakers,Clothing,10,81.38
ORD-039203,2022-05-22,CUST-0347,Jacket,Clothing,9,37.88
ORD-039204,2022-10-23,CUST-2726,Lego Set,Toys,8,53.06
ORD-039205,2023-05-12,CUST-2804,Smartphone,Electronics,4,1102.13
ORD-039206,2023-04-27,CUST-0858,Laptop,Electronics,4,637.55
ORD-039207,2023-07-05,CUST-0531,Lego Set,Toys,4,42.83
ORD-039208,2023-01-18,CUST-3353,T-Shirt,Clothing,1,
ORD-039209,2022-04-22,CUST-2997,Lego Set,Toys,10,25.22
ORD-039210,2023-10-19,CUST-4806,Coffee Maker,Home & Garden,2,118.41
ORD-039211,2022-06-28,CUST-4355,T-Shirt,Clothing,6,101.44
ORD-039212,2022-10-30,CUST-4297,Coffee Maker,Home & Garden,5,217.28
ORD-039213,2022-03-29,CUST-1558,Lamp,Home & Garden,9,186.02
ORD-039214,2022-06-02,CUST-2041,Monitor,Electronics,7,1489.58
ORD-039215,2022-04-29,CUST-4321,Jacket,Clothing,8,28.74
ORD-039216,2023-12-19,CUST-4049,Vacuum Cleaner,Home & Garden,10,48.59
ORD-039217,2022-10-21,CUST-0065,Blender,Home & Garden,9,202.44
ORD-039218,2023-05-09,CUST-4147,Action Figure,Toys,4,64.08
ORD-039219,2023-10-24,CUST-0534,Doll,Toys,4,78.87
ORD-039220,2023-03-31,CUST-4601,Tennis Racket,Sports,1,97.03
ORD-039221,2023-02-28,CUST-1012,Jacket,Clothing,5,98.62
ORD-039222,2022-02-17,CUST-2342,Hat,Clothing,7,75.05
ORD-039223,2022-07-26,CUST-1519,Smartphone,Electronics,2,502.1
ORD-039224,2022-12-25,CUST-0505,Doll,Toys,6,79.56
ORD-039225,2022-05-24,CUST-0254,Coffee Maker,Home & Garden,2,198.74
ORD-039226,2022-09-10,CUST-0195,Board Game,Toys,3,54.25
ORD-039227,2023-04-06,CUST-3386,Sneakers,Clothing,2,41.73
ORD-039228,2022-02-08,CUST-4380,Yoga Mat,Sports,5,71.14
ORD-039229,2022-10-03,CUST-0042,Vacuum Cleaner,Home & Garden,3,234.51
ORD-039230,2023-10-17,CUST-0673,Smartphone,Electronics,8,325.91
ORD-039231,2022-08-05,CUST-3081,Lamp,Home & Garden,7,183.03
ORD-039232,2022-05-06,CUST-1192,Headphones,Electronics,7,801.84
ORD-039233,2023-04-26,CUST-3191,Vacuum Cleaner,Home & Garden,7,99.46
ORD-039234,2023-06-06,CUST-0964,Tablet,Electronics,5,1058.44
ORD-039235,2023-02-15,CUST-1062,Lamp,Home & Garden,1,258.69
ORD-039236,2023-11-13,CUST-1139,Jeans,Clothing,8,41.76
ORD-039237,2022-06-17,CUST-2379,Jeans,Clothing,2,78.36
ORD-039238,2023-09-28,CUST-2949,Lamp,Home & Garden,2,53.41
ORD-039239,2023-10-26,CUST-4191,Hat,Clothing,1,41.3
ORD-039240,2022-02-26,CUST-2023,Jeans,Clothing,-1,55.36
ORD-039241,2022-10-07,CUST-4608,Basketball,Sports,10,129.52
ORD-039242,2023-05-16,CUST-0759,Headphones,Electronics,4,548.81
ORD-039243,2022-07-23,CUST-0343,Board Game,Toys,5,45.06
ORD-039244,2022-09-04,CUST-0020,Lego Set,Toys,1,39.22
ORD-039245,2023-10-15,CUST-2695,Laptop,Electronics,7,900.28
ORD-039246,2023-12-12,CUST-0812,Action Figure,Toys,5,46.34
ORD-039247,2022-06-30,CUST-0236,Dumbbells,Sports,8,59.5
ORD-039248,2022-09-09,,Headphones,Electronics,5,999.41
ORD-039249,2022-08-03,CUST-2836,Lego Set,Toys,4,62.78
ORD-039250,2022-01-16,CUST-3433,Jacket,Clothing,1,65.31
ORD-039251,2023-02-03,CUST-0280,Headphones,Electronics,5,1008.26
ORD-039252,2022-07-23,CUST-2679,Vacuum Cleaner,Home & Garden,2,111.75
ORD-039253,2023-03-03,CUST-3549,Vacuum Cleaner,Home & Garden,3,115.4
ORD-039254,2023-12-19,CUST-2166,Doll,Toys,3,34.08
ORD-039255,2023-09-17,CUST-0916,Laptop,Electronics,6,1126.9
ORD-039256,2022-08-14,CUST-3103,Lego Set,Toys,3,24.47
ORD-039257,2022-05-24,CUST-0317,Tennis Racket,Sports,10,45.94
ORD-039258,2022-01-17,CUST-4038,T-Shirt,Clothing,4,71.64
ORD-039259,2022-05-10,CUST-0025,Basketball,Sports,1,142.96
ORD-039260,2022-06-14,CUST-2648,Yoga Mat,Sports,4,100.91
ORD-039261,2022-10-23,CUST-0206,Doll,Toys,4,24.73
ORD-039262,2022-07-25,CUST-4369,Yoga Mat,Sports,1,
ORD-039263,2022-03-04,CUST-1743,Basketball,Sports,1,36.24
ORD-039264,2023-07-04,CUST-3925,Hat,Clothing,4,110.48
ORD-039265,2022-01-12,CUST-4817,Jeans,Clothing,9,102.67
ORD-039266,2022-10-20,CUST-0148,Lamp,Home & Garden,1,90.97
ORD-039267,2022-02-05,CUST-4551,Vacuum Cleaner,Home & Garden,-8,148.81
ORD-039268,2023-11-15,CUST-0108,Coffee Maker,Home & Garden,3,176.3
ORD-039269,2022-06-04,CUST-0615,Yoga Mat,Sports,5,52.46
ORD-039270,2022-08-20,CUST-4969,Jeans,Clothing,1,72.8
ORD-039271,2022-12-21,CUST-2285,Yoga Mat,Sports,7,144.42
ORD-039272,2022-09-23,CUST-1331,Basketball,Sports,1,138.5
ORD-039273,2023-06-03,CUST-3689,Action Figure,Toys,1,51.33
ORD-039274,2023-01-07,CUST-1550,Puzzle,Toys,3,76.7
ORD-039275,2022-02-12,CUST-3037,Headphones,Electronics,5,641.1
ORD-039276,2023-03-12,CUST-1926,Doll,Toys,9,30.36
ORD-039277,2022-05-14,CUST-1446,Puzzle,Toys,7,25.64
ORD-039278,2023-05-17,CUST-0600,Sneakers,Clothing,1,76.08
ORD-039279,2022-10-31,CUST-1351,Basketball,Sports,3,95.27
ORD-039280,2022-06-07,CUST-3707,Headphones,Electronics,4,538.22
ORD-039281,2023-06-05,,Water Bottle,Sports,7,61.08
ORD-039282,2023-10-12,CUST-4843,T-Shirt,Clothing,1,22.36
ORD-039283,2022-08-27,CUST-4511,Plant Pot,Home & Garden,6,136.95
ORD-039284,2022-08-22,CUST-3310,Lego Set,Toys,8,16.95
ORD-039285,2023-05-03,CUST-2885,Lamp,Home & Garden,1,187.36
ORD-039286,2023-12-20,CUST-0727,Tablet,Electronics,3,1432.62
ORD-039287,2023-10-09,CUST-0530,Smartphone,Electronics,4,66.01
ORD-039288,2022-11-24,CUST-1382,Hat,Clothing,10,22.95
ORD-039289,2023-03-04,CUST-0436,Hat,Clothing,1,58.3
ORD-039290,2022-02-03,CUST-3387,Headphones,Electronics,8,922.3
ORD-039291,2022-03-28,CUST-2328,Puzzle,Toys,7,61.37
ORD-039292,2023-03-14,CUST-0972,Basketball,Sports,8,108.53
ORD-039293,2022-07-30,CUST-0329,Laptop,Electronics,5,826.96
ORD-039294,2022-02-11,CUST-1340,Plant Pot,Home & Garden,10,277.78
ORD-039295,2023-11-05,CUST-4061,Smartphone,Electronics,6,1304.73
ORD-039296,2023-05-18,CUST-1776,Lego Set,Toys,4,39.09
ORD-039297,2023-10-13,CUST-0656,Tennis Racket,Sports,10,23.78
ORD-039298,2023-08-20,CUST-2484,Water Bottle,Sports,4,93.43
ORD-039299,2022-11-12,CUST-4218,Headphones,Electronics,7,529.06
ORD-039300,2023-09-28,CUST-0761,Lamp,Home & Garden,2,164.36
ORD-039301,2022-09-11,CUST-3118,Hat,Clothing,9,61.36
ORD-039302,2022-01-11,CUST-4864,Lego Set,Toys,9,72.29
ORD-039303,2023-07-11,CUST-4378,Lego Set,Toys,10,16.21
ORD-039304,2022-04-05,CUST-0383,Tennis Racket,Sports,2,71.0
ORD-039305,2022-04-20,CUST-3648,Jeans,Clothing,6,118.12
ORD-039306,2023-01-04,CUST-1336,Yoga Mat,Sports,6,23.03
ORD-039307,2023-06-07,CUST-2900,Board Game,Toys,1,13.14
ORD-039308,2023-12-28,CUST-1458,Smartphone,Electronics,7,1019.61
ORD-039309,2023-03-30,CUST-4619,Headphones,Electronics,2,68.1
ORD-039310,2023-05-09,CUST-1374,Lamp,Home & Garden,5,61.96
ORD-039311,2022-06-09,CUST-0697,Dumbbells,Sports,5,133.12
ORD-039312,2022-11-27,CUST-3991,Vacuum Cleaner,Home & Garden,6,196.8
ORD-039313,2022-04-09,CUST-1577,Dumbbells,Sports,1,71.45
ORD-039314,2022-07-28,CUST-3669,Yoga Mat,Sports,7,93.66
ORD-039315,2022-05-23,CUST-1958,Water Bottle,Sports,6,109.15
ORD-039316,2022-12-12,CUST-4386,Action Figure,Toys,6,59.75
ORD-039317,2023-06-02,,Blender,Home & Garden,1,157.47
ORD-039318,2022-08-08,CUST-4815,Tablet,Electronics,1,792.01
ORD-039319,2023-12-19,CUST-1330,Tablet,Electronics,9,216.6
ORD-039320,2023-09-26,CUST-1896,Puzzle,Toys,2,33.26
ORD-039321,2022-06-27,CUST-0570,Plant Pot,Home & Garden,10,137.38
ORD-039322,2023-11-17,CUST-0224,Vacuum Cleaner,Home & Garden,7,61.63
ORD-039323,2023-05-29,CUST-4660,Water Bottle,Sports,2,120.69
ORD-039324,2023-05-13,CUST-3679,Blender,Home & Garden,8,232.07
ORD-039325,2022-04-10,CUST-3195,Board Game,Toys,9,34.59
ORD-039326,2023-08-10,CUST-2596,Basketball,Sports,4,43.4
ORD-039327,2023-07-12,CUST-2440,Blender,Home & Garden,5,214.8
ORD-039328,2022-08-09,CUST-2703,Hat,Clothing,5,106.76
ORD-039329,2023-03-11,CUST-2866,Lamp,Home & Garden,8,60.75
ORD-039330,2023-06-19,CUST-1061,Plant Pot,Home & Garden,10,71.05
ORD-039331,2022-06-08,CUST-2548,Vacuum Cleaner,Home & Garden,7,189.92
ORD-039332,2022-05-15,CUST-3850,Tennis Racket,Sports,6,93.99
ORD-039333,2023-05-05,CUST-3715,Smartphone,Electronics,7,1283.67
ORD-039334,2022-01-09,CUST-3700,Plant Pot,Home & Garden,1,139.61
ORD-039335,2023-12-25,CUST-4139,Coffee Maker,Home & Garden,7,209.72
ORD-039336,2022-06-12,CUST-0097,Lego Set,Toys,7,79.29
ORD-039337,2022-02-16,CUST-2026,Dumbbells,Sports,9,10.25
ORD-039338,2023-06-26,CUST-3187,Board Game,Toys,1,12.24
ORD-039339,2023-03-16,,Tablet,Electronics,2,533.01
ORD-039340,2022-10-05,CUST-1188,Jeans,Clothing,5,79.72
ORD-039341,2022-10-09,CUST-0584,Doll,Toys,8,47.33
ORD-039342,2022-01-25,CUST-3688,Smartphone,Electronics,5,1259.52
ORD-039343,2022-04-29,CUST-4379,Dumbbells,Sports,8,145.37
ORD-039344,2023-03-11,CUST-0755,Puzzle,Toys,7,71.2
ORD-039345,2023-03-01,CUST-1891,Smartphone,Electronics,4,1271.85
ORD-039346,2023-05-13,CUST-0201,Board Game,Toys,1,65.42
ORD-039347,2023-11-14,,Jeans,Clothing,4,96.05
ORD-039348,2022-11-24,CUST-2826,Sneakers,Clothing,8,87.01
ORD-039349,2022-09-26,CUST-1689,Tennis Racket,Sports,7,19.35
ORD-039350,2022-06-27,CUST-1946,Laptop,Electronics,1,1205.79
ORD-039351,2023-02-16,CUST-4338,Blender,Home & Garden,8,214.84
ORD-039352,2022-06-18,CUST-2555,Hat,Clothing,6,33.22
ORD-039353,2022-09-18,CUST-2540,Puzzle,Toys,4,
ORD-039354,2023-02-05,CUST-2342,Smartphone,Electronics,10,1307.26
ORD-039355,2022-05-17,CUST-2200,Yoga Mat,Sports,8,111.37
ORD-039356,2023-11-17,CUST-2492,Headphones,Electronics,9,388.74
ORD-039357,2022-07-10,CUST-1247,Sneakers,Clothing,1,39.52
ORD-039358,2023-07-16,CUST-1634,Coffee Maker,Home & Garden,2,104.45
ORD-039359,2023-07-30,CUST-4437,Plant Pot,Home & Garden,3,92.7
ORD-039360,2023-02-10,CUST-0835,Headphones,Electronics,2,471.14
ORD-039361,2022-12-12,CUST-0949,Action Figure,Toys,1,53.99
ORD-039362,2022-12-02,CUST-3861,Headphones,Electronics,7,1258.84
ORD-039363,2023-12-05,CUST-3924,Puzzle,Toys,4,38.23
ORD-039364,2023-12-08,CUST-1346,Lego Set,Toys,9,57.99
ORD-039365,2022-01-03,CUST-3671,Plant Pot,Home & Garden,2,257.18
ORD-039366,2023-08-27,CUST-4090,Monitor,Electronics,2,765.32
ORD-039367,2023-10-03,CUST-4959,Hat,Clothing,5,93.09
ORD-039368,2022-09-16,CUST-3106,T-Shirt,Clothing,10,38.25
ORD-039369,2022-10-05,CUST-1322,Hat,Clothing,10,18.64
ORD-039370,2022-06-18,CUST-1256,Smartphone,Electronics,5,949.33
ORD-039371,2022-01-08,CUST-2424,T-Shirt,Clothing,5,73.39
ORD-039372,2022-07-26,CUST-1277,Monitor,Electronics,3,674.15
ORD-039373,2023-08-03,CUST-3920,Board Game,Toys,4,15.11
ORD-039374,2022-05-11,CUST-2942,Tennis Racket,Sports,4,29.42
ORD-039375,2023-04-20,CUST-1329,Lamp,Home & Garden,8,227.94
ORD-039376,2023-06-03,CUST-0571,Basketball,Sports,6,112.75
ORD-039377,2022-06-19,CUST-0978,Blender,Home & Garden,4,269.6
ORD-039378,2022-03-01,CUST-4656,Vacuum Cleaner,Home & Garden,3,195.66
ORD-039379,2023-12-22,CUST-1657,Headphones,Electronics,10,235.43
ORD-039380,2022-09-25,CUST-1103,Coffee Maker,Home & Garden,8,295.05
ORD-039381,2022-11-28,CUST-3596,Tablet,Electronics,7,875.05
ORD-039382,2023-03-25,CUST-0330,Jacket,Clothing,10,51.61
ORD-039383,2023-03-27,CUST-4001,Jacket,Clothing,7,77.43
ORD-039384,2022-12-14,CUST-1966,Smartphone,Electronics,3,1143.91
ORD-039385,2022-12-29,CUST-1600,Laptop,Electronics,10,1263.8
ORD-039386,2023-02-21,CUST-0109,Laptop,Electronics,3,1340.93
ORD-039387,2022-10-16,CUST-0856,Lego Set,Toys,7,35.32
ORD-039388,2022-05-08,CUST-1295,Puzzle,Toys,8,32.51
ORD-039389,2023-02-06,CUST-0292,Sneakers,Clothing,7,21.82
ORD-039390,2023-02-08,CUST-4660,Lego Set,Toys,9,70.56
ORD-039391,2023-01-30,CUST-2359,Monitor,Electronics,3,625.61
ORD-039392,2023-10-29,CUST-2753,T-Shirt,Clothing,7,56.96
ORD-039393,2022-12-01,CUST-0810,T-Shirt,Clothing,8,18.55
ORD-039394,2022-04-30,CUST-2607,Lego Set,Toys,8,42.96
ORD-039395,2022-01-16,CUST-0502,Lamp,Home & Garden,4,111.41
ORD-039396,2023-02-05,CUST-1002,Hat,Clothing,10,76.45
ORD-039397,2022-02-19,CUST-3528,Basketball,Sports,1,79.83
ORD-039398,2023-10-29,CUST-0302,Water Bottle,Sports,4,130.31
ORD-039399,2022-06-16,CUST-4937,Dumbbells,Sports,4,35.67
ORD-039400,2022-01-18,CUST-2967,Dumbbells,Sports,6,61.89
ORD-039401,2023-03-14,CUST-2218,T-Shirt,Clothing,3,47.8
ORD-039402,2023-10-08,CUST-3538,Yoga Mat,Sports,5,29.66
ORD-039403,2023-08-15,CUST-4475,Water Bottle,Sports,6,41.05
